UID,Taxonomy ID,Species Key,Phylum,Order,Family,Genus,Species,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19 
937501857,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501843,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501841,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501839,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501837,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501835,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501833,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501831,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501829,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501827,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501825,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501823,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501821,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501819,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501817,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501815,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501813,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501811,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501809,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501807,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501805,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501803,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501801,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501799,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501797,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501795,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501793,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501791,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501789,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501787,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501785,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501783,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501781,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501779,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501777,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501775,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501773,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501771,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501769,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501767,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501765,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501763,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501760,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501757,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501755,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501753,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501751,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501749,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501747,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501745,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501743,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501741,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501739,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501737,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501735,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501733,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501731,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501729,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501727,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501714,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501712,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501710,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501708,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501706,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501704,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501702,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501700,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501698,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501696,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501694,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501692,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501690,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501688,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501686,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501684,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501682,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501680,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501678,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501676,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501674,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501664,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501662,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
937501660,81972,3052468,Tracheophyta,Brassicales,Brassicaceae,Arabidopsis,Arabidopsis lyrata,3.298,6.868,30.052,635.19,15.304,-8.624,23.928,6.212,1.392,11.401,-3.937,1215.837,151.601,56.53,30.104,418.8,187.908,313.959,293.218
195541804,4232,9206251,Tracheophyta,Asterales,Asteraceae,Helianthus,Helianthus annuus,10.186,9.86,33.866,703.113,24.186,-5.008,29.194,14.593,5.917,18.944,1.703,652.744,84.825,31.287,35.412,230.34,105.321,189.898,140.837
323500684,4232,9206251,Tracheophyta,Asterales,Asteraceae,Helianthus,Helianthus annuus,10.186,9.86,33.866,703.113,24.186,-5.008,29.194,14.593,5.917,18.944,1.703,652.744,84.825,31.287,35.412,230.34,105.321,189.898,140.837
323500683,4232,9206251,Tracheophyta,Asterales,Asteraceae,Helianthus,Helianthus annuus,10.186,9.86,33.866,703.113,24.186,-5.008,29.194,14.593,5.917,18.944,1.703,652.744,84.825,31.287,35.412,230.34,105.321,189.898,140.837
323500682,4232,9206251,Tracheophyta,Asterales,Asteraceae,Helianthus,Helianthus annuus,10.186,9.86,33.866,703.113,24.186,-5.008,29.194,14.593,5.917,18.944,1.703,652.744,84.825,31.287,35.412,230.34,105.321,189.898,140.837
164598206,4232,9206251,Tracheophyta,Asterales,Asteraceae,Helianthus,Helianthus annuus,10.186,9.86,33.866,703.113,24.186,-5.008,29.194,14.593,5.917,18.944,1.703,652.744,84.825,31.287,35.412,230.34,105.321,189.898,140.837
164598204,4232,9206251,Tracheophyta,Asterales,Asteraceae,Helianthus,Helianthus annuus,10.186,9.86,33.866,703.113,24.186,-5.008,29.194,14.593,5.917,18.944,1.703,652.744,84.825,31.287,35.412,230.34,105.321,189.898,140.837
164598202,4232,9206251,Tracheophyta,Asterales,Asteraceae,Helianthus,Helianthus annuus,10.186,9.86,33.866,703.113,24.186,-5.008,29.194,14.593,5.917,18.944,1.703,652.744,84.825,31.287,35.412,230.34,105.321,189.898,140.837
164598200,4232,9206251,Tracheophyta,Asterales,Asteraceae,Helianthus,Helianthus annuus,10.186,9.86,33.866,703.113,24.186,-5.008,29.194,14.593,5.917,18.944,1.703,652.744,84.825,31.287,35.412,230.34,105.321,189.898,140.837
164598198,4232,9206251,Tracheophyta,Asterales,Asteraceae,Helianthus,Helianthus annuus,10.186,9.86,33.866,703.113,24.186,-5.008,29.194,14.593,5.917,18.944,1.703,652.744,84.825,31.287,35.412,230.34,105.321,189.898,140.837
164598196,4232,9206251,Tracheophyta,Asterales,Asteraceae,Helianthus,Helianthus annuus,10.186,9.86,33.866,703.113,24.186,-5.008,29.194,14.593,5.917,18.944,1.703,652.744,84.825,31.287,35.412,230.34,105.321,189.898,140.837
164598194,4232,9206251,Tracheophyta,Asterales,Asteraceae,Helianthus,Helianthus annuus,10.186,9.86,33.866,703.113,24.186,-5.008,29.194,14.593,5.917,18.944,1.703,652.744,84.825,31.287,35.412,230.34,105.321,189.898,140.837
164598192,4232,9206251,Tracheophyta,Asterales,Asteraceae,Helianthus,Helianthus annuus,10.186,9.86,33.866,703.113,24.186,-5.008,29.194,14.593,5.917,18.944,1.703,652.744,84.825,31.287,35.412,230.34,105.321,189.898,140.837
164598190,4232,9206251,Tracheophyta,Asterales,Asteraceae,Helianthus,Helianthus annuus,10.186,9.86,33.866,703.113,24.186,-5.008,29.194,14.593,5.917,18.944,1.703,652.744,84.825,31.287,35.412,230.34,105.321,189.898,140.837
164598188,4232,9206251,Tracheophyta,Asterales,Asteraceae,Helianthus,Helianthus annuus,10.186,9.86,33.866,703.113,24.186,-5.008,29.194,14.593,5.917,18.944,1.703,652.744,84.825,31.287,35.412,230.34,105.321,189.898,140.837
164598186,4232,9206251,Tracheophyta,Asterales,Asteraceae,Helianthus,Helianthus annuus,10.186,9.86,33.866,703.113,24.186,-5.008,29.194,14.593,5.917,18.944,1.703,652.744,84.825,31.287,35.412,230.34,105.321,189.898,140.837
164598184,4232,9206251,Tracheophyta,Asterales,Asteraceae,Helianthus,Helianthus annuus,10.186,9.86,33.866,703.113,24.186,-5.008,29.194,14.593,5.917,18.944,1.703,652.744,84.825,31.287,35.412,230.34,105.321,189.898,140.837
164598182,4232,9206251,Tracheophyta,Asterales,Asteraceae,Helianthus,Helianthus annuus,10.186,9.86,33.866,703.113,24.186,-5.008,29.194,14.593,5.917,18.944,1.703,652.744,84.825,31.287,35.412,230.34,105.321,189.898,140.837
164598180,4232,9206251,Tracheophyta,Asterales,Asteraceae,Helianthus,Helianthus annuus,10.186,9.86,33.866,703.113,24.186,-5.008,29.194,14.593,5.917,18.944,1.703,652.744,84.825,31.287,35.412,230.34,105.321,189.898,140.837
164598178,4232,9206251,Tracheophyta,Asterales,Asteraceae,Helianthus,Helianthus annuus,10.186,9.86,33.866,703.113,24.186,-5.008,29.194,14.593,5.917,18.944,1.703,652.744,84.825,31.287,35.412,230.34,105.321,189.898,140.837
164598176,4232,9206251,Tracheophyta,Asterales,Asteraceae,Helianthus,Helianthus annuus,10.186,9.86,33.866,703.113,24.186,-5.008,29.194,14.593,5.917,18.944,1.703,652.744,84.825,31.287,35.412,230.34,105.321,189.898,140.837
164598174,4232,9206251,Tracheophyta,Asterales,Asteraceae,Helianthus,Helianthus annuus,10.186,9.86,33.866,703.113,24.186,-5.008,29.194,14.593,5.917,18.944,1.703,652.744,84.825,31.287,35.412,230.34,105.321,189.898,140.837
164598172,4232,9206251,Tracheophyta,Asterales,Asteraceae,Helianthus,Helianthus annuus,10.186,9.86,33.866,703.113,24.186,-5.008,29.194,14.593,5.917,18.944,1.703,652.744,84.825,31.287,35.412,230.34,105.321,189.898,140.837
164598170,4232,9206251,Tracheophyta,Asterales,Asteraceae,Helianthus,Helianthus annuus,10.186,9.86,33.866,703.113,24.186,-5.008,29.194,14.593,5.917,18.944,1.703,652.744,84.825,31.287,35.412,230.34,105.321,189.898,140.837
